uid,name,tile,geometry,priorState,recommendation,reasons,auditFlags,kind,structureType,heightMetres,heightSource,areaM2,inputHash
way/1216944127:0,,-1_0,footprint,unassessed,enhancement-candidate,distinctive-use-or-landmark-with-footprint-only,,pavilion,,24,estimated,20.77,287838113764c9599bf332d6a01b7fa4de62408cb9580acd92dfe0161860df0a
landsd/315777:0,Elegant Park Block G,-6_-11,footprint,unassessed,review,native-mesh-complexity-needs-review,,house,Tower,10.4,landsd,65.0223,6a8d260fc4768882f5e43f7281d32079a7611f63a174f7f63e0d98f93eecabfa
landsd/311336:0,,-4_-9,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,3.3,landsd,23.9119,def87a70b09e588cd356c70230b0e34f10d6270539ddd93479e8d5e4aed88215
landsd/35284:0,,4_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,apartments,Tower,8.0,landsd,33.9298,9c30404587e76b32cd64780a47885ebca485edb0a320af853f88b9855099f6f7
landsd/159452:0,Tai On Building,3_-2,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,apartments,Tower,20.6,landsd,57.8933,cce0b1fb96c1dfe72581b71288a26330fe636197b335dd5b3ed6521fb0267ea6
landsd/140568:0,,-8_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,5.7466,54d89b1b61e9d5e5e897d3ea8565f65fd40f93c8ef5d0c224b5f1964fb98016c
landsd/36421:0,,5_-6,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,7.5,landsd,64.3606,609430b8c8c089551595db9383e70491d642fe75beabff7d45493ca0d25139fa
landsd/245357:0,,-7_-5,footprint,unassessed,review,native-envelope-differs,,yes,Tower,4.2,landsd,81.3378,92bd8cda183d53eb49ecfeff5387b872814c66e7b38f71efdf2250aed5f121a1
landsd/210588:0,,-4_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,32.9085,45874f09314bbdef961df3469c171e2d245d4b2b99a48f4687f6d5038af00f98
landsd/190334:0,,-7_0,footprint,unassessed,review,source-or-terrain-diagnostic,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,5.0,landsd,30.1308,fda4ff01f26978eb288f86414afe21cee1a3311b09f0daaa8cd021e28d8e1178
landsd/125768:0,,-7_-8,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,house,Tower,8.2,landsd,60.0675,af124d11dc8e3dc560c50363ab4a59038533aa53682b7c04a2abcb9ef1723772
landsd/301975:0,Tower 8 Villa Lucca,1_-10,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,apartments,Tower,17.2,landsd,522.4276,a5e8937a88330d10d7104996560f3be0e633f3ca88731cdaa746fd702f6e2476
landsd/163324:0,,-10_2,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,15.1118,8d5c63780b561b1dbf6bb9a67bb426a21fdd5aa5f01c2c09846e3cf3cb987d98
landsd/270033:0,,-9_-11,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.0,landsd,34.3925,94f4380a46319232669bfbe43fd921bb9cf65f402694de263f6a71e5540f8800
landsd/220310:0,,-3_-6,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,3.8,landsd,73.1255,e909d6bbca7c00c7a68deb198719e5b212bb19742b7b21ebd47243ed5ec465c0
landsd/288916:0,,4_-4,footprint,unassessed,review,source-or-terrain-diagnostic;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-roof-partly-below-terrain,shed,Temporary Structure,5.3,landsd,135.1745,da44c2e26ce58c30c7b7d273d7c7695656f632832caa09dd9bf2a4c4da0795ca
landsd/51905:0,,5_-14,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,9.7884,acc459dc275e6dc459b65a2a80d692353a50b7b5370ec5e36faa8d7f58fd7160
landsd/60917:0,,2_3,footprint,unassessed,review,native-mesh-complexity-needs-review,,yes,Tower,11.8,landsd,47.3733,99f76d9ef9946f6c3f3a6268b95f1362420550d542f8613db8054b7c85baaff4
landsd/217980:0,,-3_-5,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,yes,Tower,6.4,landsd,488.8052,f478cf5cfda191268be0edc7e14beb01c64cf8e2cd6d7a9347abe4964c1d1cc8
landsd/36881:0,Greenery Villas Phase II Block 17,2_-7,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,residential,Tower,9.3,landsd,88.8235,9a7af6c99797f5849f9c511b72bb16a9b448732074c993cb7ae19d83549e7959
landsd/183090:0,,-12_3,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,5.6,landsd,27.086,613d8e46d5364153262d7b65b75001c76e685bb131b9683d7875515d1087d9db
landsd/45955:0,,-7_-8,footprint,unassessed,review,native-envelope-differs,,yes,Tower,5.1,landsd,36.3401,cd7d1b38c00258a70aa6a26acce5c1d311eb97e68b86f80548571bb31c24e875
landsd/26519:0,,-2_-12,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,apartments,Tower,8.1,landsd,65.0276,f315de452d8696eaba5f7d3fcdae620161d669f7bf655ede58bf6f22ecfc05c6
landsd/117859:0,,-7_-8,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,6,landsd,23.2295,85444431a1d3d514df464bdb5ba600697a6a02a0f6f4b2e2aa43aa774042dd2a
landsd/334548:0,,-7_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,109.3929,02136020803167272556e089d1529bc2ea67b59026cd474982819d7110de368f
landsd/238698:0,Tung Chung Swimming Pool,-12_-1,footprint,unassessed,review,large-or-tall-form;native-source-missing-or-ambiguous,,yes,Tower,26.9,landsd,5339.9161,0cbd0902ab6b285a971437ce14cae68004d1420a488eb35260ac655364782faa
landsd/55446:0,,-7_-9,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,yes,Tower,2.2,landsd,24.0803,d29161e3da4bbd201de3a0d1c56699f2d6a312ecab9f990e91c3f94ffc7ae87e
landsd/325381:0,,-6_-10,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,4.1,landsd,31.4226,defcdef792423efc52708856d37f8c704b920165f1485723b8b285db95ef3c8a
landsd/1228:0,,-4_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,5.0,landsd,24.2035,1fce334e45c2a7de2bc9825347df5cf5e1925c8fe2e82c0741c51af79c517273
landsd/197629:0,La Mansion House 43,-8_-9,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,yes,Tower,10.0,landsd,54.7491,57dcb04f0287ab95bee9c99263e680ebe89f6b7498225b3d259f7c2855713cda
landsd/333422:0,,-7_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,58.4625,f2434a817dbde419d4cd5caf1f664923c0158bbeb4afd5803beb17869c33c41f
landsd/225773:0,Wo Hong House,3_-2,footprint,unassessed,review,source-or-terrain-diagnostic;nonordinary-or-support-form;large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,sampled-roof-partly-below-terrain,apartments,Podium,14.6,landsd,3225.116,6af27198671b5391e9cb4df1885af662e3ba6b8001fc9f869ff53a009693b831
landsd/182273:0,,-7_-9,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.2,landsd,64.4065,3993cf58b828a92632d52df944f0a7ef25a963abc62ef8f8a847929fe08f3757
landsd/307883:0,,2_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,5.819,eda0b1199de36aa57056bd0b2fcce1ec1217fa2f6c36173da78cebab2fe1126b
landsd/10816:0,,-4_-9,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,3.9,landsd,37.2437,1a29a6b885dad5cc492c90addb454adb29afc044e1a6825cab83edb1eb7922aa
landsd/225949:0,,-2_-6,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,45.8168,6a98cd147680b88ee3826383ae5e63b5d171911ed0781ff381a0754370257305
landsd/104556:0,Fung Chi Tsuen Village Office,-8_-9,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,yes,Tower,6.1,landsd,48.8372,ed028e85059484c217b5998932d073ea2d35c20e3a9dcfab183b877601faeb93
landsd/245646:0,,0_-3,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,52.9096,59d3f9487d1c74b4b26b67844f8d14bb66d5204d7c7f9198e5a412a8a2a8d690
landsd/87571:0,,-3_-9,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,2.8,landsd,30.394,c9e6cab10b743cd36fa81f3be3395f28d2a9b6d3b2bd837ef032b90a57a00bdb
landsd/323450:0,,-3_-11,footprint,unassessed,review,native-envelope-differs,,yes,Tower,7.0,landsd,63.1659,9a088d808a99ad076731d7970b64077bc28284e8b683cfb12a245b6019f3feaa
landsd/338388:0,,-10_-6,footprint,unassessed,review,native-source-missing-or-ambiguous,,yes,Tower,9.2,landsd,10.3969,8cc886d26a1959733e77efbc6752f25fa8eda7999d0b898288cabb775ce19640
landsd/196595:0,,-1_-10,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,163.9999,a4acc4759c69b89d3e185e3e6d435b64f239c4c6f5754e83bcf1b79ac3838d11
landsd/233746:0,,0_-13,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,6.2,landsd,69.4926,c0e03c8e2cc2c8e5d62d5bb468060ac7122a831536924626b4d14b7ed1e7642a
landsd/336625:0,KAI MING TEMPLE,-2_0,footprint,unassessed,enhancement-candidate,distinctive-use-or-landmark-with-footprint-only,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,temple,Open-sided Structure,3,landsd,5.4228,80d88c9e441d8b13a78021c5e3e189e79914b5f0c325031c6f623dfbe1660783
landsd/5341:0,,-7_-9,footprint,unassessed,review,native-source-missing-or-ambiguous,,yes,Tower,3.0,landsd,3.6116,76f48f4c01742505cd002ac5e43e0599a46c0cbb3989eaf477d31e23bc006e2b
landsd/316235:0,,-4_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,270.5067,491ff6034f47af1d0300805b6f6c47978f1383bed17af8cda190645556d90a58
landsd/197128:0,,-3_3,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,8.3,landsd,111.4205,43c07d3854eccb6dcd753d3d3e687e95c45f38c8a5c1a69e8e3461e6449708ce
landsd/15997:0,,-10_-6,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,12.2,landsd,18.1271,370ceb755652482ee7b56962fa037acbb0cdb2d8a252c9661f618c1d956ca78a
landsd/117639:0,,-7_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,5.0,landsd,74.2638,3de057497cd1d1189e88c51b144ea426d6c42e4a97a1b87796b8238c2240add9
landsd/300873:0,,-3_-14,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,25.1061,52dfb95385ca2fedd20eeaf19da1fab8e7b13fc631b85e02c623fed608e0ccef
landsd/48811:0,Lan Fong Building,0_-3,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,apartments,Tower,40.4,landsd,105.2119,94bf31ac909b15e4f8609027868c022a429cbbaae4a150c22164705c827703b9
landsd/17254:0,,0_-13,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.2,landsd,64.2955,f2e72e1faf882d8365f99d3899e6b75d793ded2135e5ab24bfed98334267dc2c
landsd/224512:0,,0_-5,footprint,unassessed,review,source-or-terrain-diagnostic;estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,shed,Temporary Structure,3.5,estimated,14.8562,8f638be9b051b5ca15c1ed86247b335c8ccef21cf0125914768afc04e6b2a847
landsd/37246:0,,5_-6,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,3.2,landsd,32.6584,e42f8e6af0c1eb8d6460853d0da8439e79960dd8222362f66ab10f3f5a4c8ac4
landsd/279569:0,,-9_-10,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,2.9,landsd,14.3645,a0a630da11b9b73de4f518b8db0518b5d7c9ce93fd47870e94a9689c7d23da79
landsd/218618:0,,-1_-12,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,4.4,landsd,100.1673,0980fcaee819de5c9541a4941aabee1307a4df32cf2d4599d0d4676b4c27f944
landsd/202591:0,,-13_-6,footprint,unassessed,review,native-envelope-differs,,yes,Tower,6.4,landsd,65.0327,62a970d0c567aeca75ccd4a6b3a01ad12ba9b53530b4e43980b8cab8862512bc
landsd/319621:0,,0_-13,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,9.2,landsd,65.032,e069a77e372ddcaa512a16044ff00a06a9fec75c914d06f3b27652780ff22c81
landsd/1551:0,,-8_-9,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,11.1,landsd,32.1745,53dae7e19cf43bf51a7b4cad4b13433ddcb5b4972d5e86a51f57c777bead2d8a
landsd/191103:0,,-5_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,44.2444,14139398938d846dc96d5820b3f047104d86dbf110bacc720dd33b635fcfc489
landsd/215496:0,,-2_-6,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,8.3,landsd,66.341,65c7082dab6fc45a6e72376837a2b387d137e83aa3a4582befd653c387747f01
landsd/218596:0,,3_2,footprint,unassessed,review,source-or-terrain-diagnostic;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,shed,Temporary Structure,2.7,landsd,6.3507,b25d51e19975f62968c94f475e0c9dd2c61b17ad014e9de6f0dbe7beae40675a
landsd/232538:0,MILLION BUILDING,1_-2,footprint,unassessed,review,nonordinary-or-support-form;native-envelope-differs;native-mesh-complexity-needs-review,,residential,Podium,11.2,landsd,213.3984,12c3995536e822db1c7113fd0f79ed6ed9e270c12273a051c5191c374b323320
landsd/122479:0,,-6_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,235.3655,446584e8d56dfdad6f49a7650ca9f191858f7f44c2066390b32b342f27329511
landsd/316990:0,,-13_-7,footprint,unassessed,review,nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,6.0,landsd,41.3715,6f36c14af0856161c87d832bcd7c777e3d02f92eaf514fc28247efd2cb15a1a4
landsd/277176:0,,-5_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,5.1601,ac17230dfd9d18579b4ba45a1f133320b3a62a9288391aa0be92f0337182ce15
landsd/105036:0,,1_-6,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,53.9225,541c00eeda229002bd92ba1cbfac063ad39ede0d009b587673c1f272caec8481
landsd/259855:0,,-6_-5,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,12.7739,bc7b891a661443690b6cf9ddcf621c63bff9016260de8c10feb3f7bf36286706
landsd/125248:0,,-4_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,247.0691,f752f878d85b14ec44c0c7f2ebecf6325d0e744d5e67425dd449351be1cfe58d
landsd/64613:0,Empire Hotel Causeway Bay,1_0,footprint,unassessed,review,large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,100.6,landsd,341.4831,4ec905e72ae054fc1cc71160a74a42cc2fcc283b32a3b31aee542b9515da2b57
landsd/312395:0,,-3_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,5.8916,d007407bbdf4e1ffd4fad67a3827d876e09e69a9828b86d1a893f40de93a4cea
landsd/215212:0,,4_-1,footprint,unassessed,review,source-or-terrain-diagnostic;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,shed,Temporary Structure,2.6,landsd,18.7708,aa3303a2faf5f2031b47a3d639649827e61bb27dc643763c53e5a4898ad76525
landsd/173195:0,,-1_-14,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,2.4,landsd,31.0368,92aba86de49277bf92fbf3aa23b66476fa0b6ca947d39d5d06a4aa06935b01ef
landsd/180847:0,,0_-14,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,60.0079,c3ef16a7b36d141226fd208f83ccc6b6251354f75fc93e32b8afcc6716beb8bd
landsd/224321:0,,-8_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,109.0973,0abb929bf6ee1addfd8ef85d44716c7ecec72ad02d52ed9c3ebbdfd2cf6e6a41
landsd/43225:0,,-5_-9,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,9.2,landsd,47.8997,099709c2462e2c941e3bf0112bf03f776a6a8b13b894549c8a194700a5de5b29
landsd/55307:0,,-7_-9,footprint,unassessed,review,native-envelope-differs,,yes,Tower,3.5,landsd,37.5405,5cbcc1bbc5ba853feab5ac6694475829368b061af5fb2f17749a5b5ca90f4283
landsd/245399:0,CUHK FAA Thomas Cheung Kindergarten,3_-8,footprint,unassessed,review,large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,18.3,landsd,1644.1752,8e0524625efb149e24d79f1e9aa3ed7c13813226f227875865dbf80ef0855842
landsd/204814:0,,-8_-5,footprint,unassessed,review,native-envelope-differs,,yes,Tower,2.4,landsd,18.274,4711b39fc764670cefafc2944868b27e00256f37529db3d982802cdb7f17aa73
landsd/273070:0,,-5_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,31.2872,25f40800434b4df9f01344e028775ff261f6db9e21788f9e6dd2f7a2144aa62c
landsd/120887:0,Yeuk Hui Study Hall,-8_-9,footprint,unassessed,review,native-mesh-complexity-needs-review,,yes,Tower,3.7,landsd,72.6575,0496ad099e24e47ecf4c156d67b19f29139f80f7b8e2bdf8b51893b1297a59d7
landsd/261723:0,Block 62,-1_-11,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,8.2,landsd,62.7713,3455f016a7cea258f90f86dbd10daef322ceb0c24209a454e42d2747e10ff254
landsd/306338:0,,-4_-8,footprint,unassessed,review,native-mesh-complexity-needs-review,,yes,Tower,5.3,landsd,27.9437,26df2f20579fb5bb82bd1b74462ba81c79485a43e07429df7b8c13fad96e0dc5
landsd/175294:0,,-6_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,45.5936,0df015db1001863f6454f8d824c2a5988345de0b22b1c9036936129d07a2d61a
landsd/294964:0,,-4_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,51.5762,a4311b8d1298c631b72bf3bf676a6810465e0febbc0cbd6807b1947a56335a3f
landsd/280765:0,,-3_-3,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,109.7991,0c63a68c231d10c1eee2d5720e859e05da20b2b43e437dc4399c73907d4a3af4
landsd/140817:0,,10_-10,footprint,unassessed,review,source-or-terrain-diagnostic,sampled-roof-partly-below-terrain,yes,Tower,7.1,landsd,32.6575,0e3f5e042e55157d3b84f3852b1e892a661813e36dde07002f665ba6c8b93812
landsd/85324:0,,3_-2,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,7.0,landsd,311.8062,b76efc208fa557197b26eb31d2009586142c6dc47a96832f89a48af259409f8b
landsd/45432:0,,-5_-9,footprint,unassessed,review,native-envelope-differs,,yes,Tower,5.0,landsd,89.0413,f860455543fe3790543399ffa90b5fee0960d08253753f1e0625fcc916dad7bc
landsd/233405:0,,-5_-9,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.2,landsd,65.0205,01fc4bacf0ab88dcf2a85745aa742ac6c340f3d7d44c898f715bdeef1f158e9d
landsd/118612:0,,-6_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,105.4806,dcb21e55f998f1fe1bad10c4af4a5e4bf4f9d306d009a22389c5ea529c82c63c
landsd/65511:0,,-7_-10,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,7.1,landsd,47.1549,b45866cf341a91644fb2e33eca9b280b0c0925032a0a5f35631c1720e0190e8c
landsd/164683:0,,-7_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,56.8428,a40fd322b117813910dc3256a3e3a071a313cf7e3dd3db71762a9e3d2c117d02
landsd/61550:0,,-8_-9,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,4.0,landsd,35.0691,9063cd50dbf543739a299e8e1b66d6f38d0bfe59645a548defc174dba5f57715
landsd/38017:0,,-5_-12,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,3.9,landsd,25.5591,b88f15f649e326e36ff60fcf6eba9201c3a311174a32e08af201811b91e6354c
landsd/338731:0,PRECIOUS BLOOD SECONDARY SCHOOL,4_1,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,4.4,landsd,38.3367,3e2fdacb56129616649ad5bbd58272d453ecde977440ec3f650eb667ad3db5a8
landsd/238040:0,,2_-6,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,262.0144,9f269f6988e30dbe07c91a3189b4f86cffc5d67bceda5f24ace1b4b73f7c834f
landsd/263449:0,Jubilee Centre,0_0,footprint,unassessed,review,source-or-terrain-diagnostic;large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,yes,Tower,63.6,landsd,598.5169,13222e3cd28937350598ed686b9885a23fe99b61dcc898ce0169821cf2d6bd24
landsd/33807:0,,5_-2,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain,yes,Tower,3.4,landsd,32.5295,fbd59c8d49ebc3746ab0398ced97f191ab222ffdba47603f8b5dbc233fed23f7
landsd/16790:0,,-2_-14,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,35.3146,bb6759125f22f091643167c509bf78d7904d869463f63e490d6fae544c81c8aa
landsd/321374:0,,1_-6,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,42.3601,1d756864e8202bfe0af1aaa136b03552980c288c76f4de234cfe8dbd5b8c74a3
landsd/82261:0,Ming Tak Mansion,1_0,footprint,unassessed,review,large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,,apartments,Tower,72.4,landsd,196.6592,197e8b9732206a5fa12f4a36ad94a4325810afa1ed9ac4bd4af615990a802bfe
landsd/214338:0,,-7_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,22.5094,04e05a6340a8e17af1e47e4994a0a35334bd194c72462d73f90e1a8bbaf5fb7e
landsd/102462:0,,-1_-2,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,4.9,landsd,102.5834,ad923412ada29bdb0b7bd50ffbf5bc7497962486a4dc253a49d60a6524da4df2
landsd/185214:0,,5_-8,footprint,unassessed,review,native-envelope-differs,,yes,Tower,3.5,landsd,34.7655,9a48a1050412d8d26899bd3cfd47cdfa8b05a75d1b851ce26add7c2418c079cb
landsd/86108:0,Wing Fai Building,3_-2,footprint,unassessed,review,native-mesh-complexity-needs-review,,residential,Tower,22.2,landsd,258.4798,97345f42b777c2e47309b871a491b5bbb196e3833aa39d581eb356def2a1f42d
landsd/164392:0,,-1_4,footprint,unassessed,review,source-or-terrain-diagnostic,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,3.1,landsd,33.1496,ef63cdc8cb44c7fc8a21c85a26ca0a729f28708340ceedf8f7b0f75a7a4238fe
landsd/218224:0,,-6_-5,footprint,unassessed,review,native-envelope-differs,,yes,Tower,6.0,landsd,30.8971,abd95b5ceae59027d5b6f24b6c324ae6dc7c5927d43f5c351d9ceff29867bbe4
landsd/309946:0,,-8_-5,footprint,unassessed,review,native-envelope-differs,,yes,Tower,8.4,landsd,62.3302,013bbde8e78b20e904ed581a873731dbac895cefbf7d9669388e01d949cefac4
landsd/231922:0,,-8_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,211.9701,5d0eb11effc436bf5d7c8c37b4bdf4deda28e6e9aa2b301893f68981ebdb5676
